ma,half_close,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
200,1.0,3.0,1.0,323,14.241486068111456,-44.000000000000114,-0.13622291021671862,50.00000000000009,0.758241758241758,56.34674922600619
100,0.5,2.0,1.0,496,15.524193548387096,-44.00427602146152,-0.08871829843036597,50.000000000000185,0.77776098119875,39.91935483870967
100,0.5,2.0,2.5,456,20.614035087719298,-44.50427602146034,-0.09759709653829023,55.49999999999933,0.8085872794126482,20.394736842105264
100,2.0,2.5,1.0,388,23.45360824742268,-44.504276021461486,-0.11470174232335434,52.50000000000007,0.8363839103104761,70.10309278350515
50,0.5,3.0,2.0,724,11.740331491712707,-44.999999999999986,-0.062154696132596665,52.000000000000036,0.8500000000000001,20.718232044198896
50,0.5,3.0,3.0,711,13.220815752461323,-45.00000000000003,-0.06329113924050637,54.00000000000009,0.8623853211009176,15.330520393811534
50,2.0,3.0,1.0,587,20.272572402044293,-45.00000000000015,-0.07666098807495766,54.00000000000013,0.888059701492537,68.48381601362861
100,0.5,1.5,2.5,462,27.056277056277057,-45.00427602146035,-0.09741185286030378,50.99999999999938,0.8064367813291039,20.12987012987013
100,0.5,3.0,3.0,445,14.831460674157304,-45.00427602146141,-0.1011332045426099,60.00000000000015,0.8148004769369296,18.202247191011235
100,1.0,3.0,1.0,438,14.840182648401825,-45.00427602146154,-0.10274948863347384,50.000000000000185,0.81248552414359,54.794520547945204
25,0.5,4.0,1.5,951,9.253417455310199,-45.499999999997264,-0.04784437434279418,56.499999999998614,0.8855345911949747,27.865404837013667
200,2.0,4.0,2.5,230,24.347826086956523,-45.999999999998835,-0.19999999999999493,59.49999999999885,0.8296296296296335,46.95652173913044
50,0.5,4.0,2.5,705,9.787234042553191,-46.4999999999986,-0.06595744680850865,54.499999999998714,0.855813953488376,18.29787234042553
200,1.5,4.0,3.0,240,22.916666666666664,-46.999999999999964,-0.1958333333333332,60.000000000000014,0.8239700374531839,37.083333333333336
100,0.5,3.0,1.0,490,10.204081632653061,-47.00427602146151,-0.09592709392135002,53.000000000000156,0.7614047929784992,40.20408163265306
50,0.5,2.5,1.0,779,12.45186136071887,-47.500000000000036,-0.06097560975609761,54.499999999999986,0.8362068965517241,37.22721437740693
200,1.5,3.0,3.0,243,30.864197530864196,-47.99999999999994,-0.19753086419753063,56.999999999999986,0.8241758241758245,37.4485596707819
100,1.0,4.0,1.0,429,11.188811188811188,-48.00427602146147,-0.11189807930410599,57.00000000000012,0.7999857468490735,55.94405594405595
100,1.0,2.5,1.0,440,17.5,-48.50427602146154,-0.11023699095786714,55.00000000000015,0.7987410147978362,54.77272727272727
200,2.0,4.0,1.0,282,13.47517730496454,-50.000000000000085,-0.1773049645390074,54.00000000000008,0.7524752475247524,71.63120567375887
200,1.0,4.0,1.0,318,10.377358490566039,-50.000000000000114,-0.15723270440251608,54.00000000000011,0.725274725274725,57.23270440251572
200,1.5,4.0,1.0,293,12.286689419795222,-50.000000000000114,-0.17064846416382293,54.00000000000013,0.7422680412371132,66.21160409556313
25,1.0,4.0,1.5,797,14.178168130489336,-50.499999999996376,-0.06336260978669558,64.49999999999866,0.8995024875621956,42.03262233375157
100,1.5,2.5,1.0,402,21.144278606965177,-52.50427602146153,-0.13060765179468042,60.50000000000014,0.801873853472427,65.92039800995025
50,0.5,4.0,1.0,760,7.7631578947368425,-54.00000000000004,-0.07105263157894742,66.00000000000004,0.8137931034482759,38.15789473684211
50,0.5,3.0,2.5,718,12.534818941504177,-54.99999999999857,-0.07660167130919021,60.99999999999857,0.8307692307692345,18.105849582172702
200,2.0,4.0,3.0,225,26.222222222222225,-54.999999999999986,-0.24444444444444438,68.00000000000003,0.8109965635738833,43.111111111111114
50,1.0,4.0,1.0,657,11.11111111111111,-56.000000000000114,-0.08523592085235938,74.00000000000011,0.8390804597701148,52.96803652968036
25,1.0,1.5,1.5,882,37.755102040816325,-56.99999999999606,-0.06462585034013159,76.49999999999832,0.8975741239892248,42.06349206349206
100,0.5,2.0,3.0,452,20.79646017699115,-58.004276021461436,-0.12832804429526867,66.00000000000009,0.7642143585487876,18.141592920353983
100,0.5,1.5,3.0,458,27.292576419213976,-58.50427602146142,-0.12773859393332188,63.00000000000009,0.7621818735526472,17.903930131004365
50,1.0,3.0,1.0,669,14.499252615844544,-59.00000000000012,-0.08819133034379689,70.00000000000009,0.8314285714285713,52.3168908819133
100,2.0,4.0,1.0,376,14.095744680851062,-59.00427602146144,-0.1569262660145251,68.00000000000006,0.7822754796061274,72.07446808510637
100,1.5,4.0,1.0,392,13.010204081632654,-59.00427602146147,-0.1505211122996466,69.00000000000011,0.775652788182628,67.09183673469387
25,0.5,3.0,1.5,973,11.71634121274409,-59.99999999999717,-0.06166495375128178,64.4999999999972,0.8507462686567225,27.543679342240495
100,2.0,3.0,1.0,382,18.32460732984293,-60.00427602146151,-0.15707925660068459,64.00000000000013,0.777765460215556,70.68062827225131
25,0.5,2.5,1.5,990,14.343434343434344,-60.49999999999701,-0.06111111111110809,63.99999999999704,0.854392298435626,27.979797979797983
25,1.5,4.0,1.5,723,17.42738589211618,-61.49999999999591,-0.08506224066389476,75.49999999999847,0.8912466843501391,52.14384508990319
25,0.5,2.0,1.5,1003,17.94616151545364,-61.49999999999714,-0.061316051844463745,65.99999999999712,0.8540925266903974,28.015952143569294
25,1.0,2.0,1.5,857,27.887981330221706,-61.99999999999601,-0.07234539089847843,80.99999999999828,0.8851851851851918,42.007001166861144
100,1.5,3.0,1.0,398,16.834170854271356,-62.00427602146154,-0.15578963824487824,66.00000000000018,0.7642461295328832,66.08040201005025
25,1.5,1.5,1.5,814,47.420147420147416,-62.99999999999544,-0.07739557739557179,76.4999999999981,0.9018691588785113,52.579852579852584
25,2.0,1.5,1.5,814,47.420147420147416,-62.99999999999544,-0.07739557739557179,76.4999999999981,0.9018691588785113,52.579852579852584
50,0.5,3.0,1.0,775,9.935483870967742,-63.00000000000004,-0.08129032258064521,70.00000000000006,0.7857142857142858,37.93548387096774
25,1.5,1.5,1.0,889,37.120359955005625,-64.00000000000009,-0.07199100112485948,72.50000000000013,0.885509838998211,62.879640044994375
25,2.0,1.5,1.0,889,37.120359955005625,-64.00000000000009,-0.07199100112485948,72.50000000000013,0.885509838998211,62.879640044994375
25,0.5,4.0,2.0,938,9.594882729211088,-66.00000000000003,-0.070362473347548,72.00000000000003,0.8450704225352114,22.707889125799575
25,2.0,2.0,1.0,837,30.70489844683393,-66.00000000000006,-0.07885304659498214,75.0000000000001,0.886206896551724,69.29510155316608
25,1.5,4.0,2.0,691,20.11577424023155,-66.00000000000009,-0.09551374819102762,84.00000000000006,0.8938906752411575,45.00723589001447
25,2.0,3.0,1.5,711,26.72292545710267,-67.49999999999525,-0.09493670886075282,97.49999999999812,0.8941176470588303,59.774964838255976
25,1.5,4.0,1.0,801,14.107365792759053,-68.00000000000003,-0.08489388264669168,80.00000000000004,0.8692307692307693,64.91885143570538
25,1.0,4.0,2.0,773,15.653298835705046,-68.00000000000007,-0.08796895213454084,74.00000000000009,0.8768115942028984,35.70504527813713
25,2.0,2.5,1.5,732,32.37704918032787,-68.99999999999503,-0.09426229508196042,84.49999999999793,0.895691609977331,60.245901639344254
25,1.0,3.0,1.5,822,17.88321167883212,-68.9999999999962,-0.08394160583941145,86.99999999999852,0.8647058823529478,41.3625304136253
25,0.5,1.5,1.5,1020,23.431372549019606,-68.99999999999706,-0.06764705882352653,73.49999999999712,0.8385964912280761,27.941176470588236
25,2.0,4.0,1.0,765,15.686274509803921,-69.00000000000006,-0.09019607843137262,79.99999999999999,0.8743169398907104,71.76470588235294
25,2.0,4.0,1.5,677,20.088626292466767,-70.99999999999557,-0.10487444608566554,82.49999999999571,0.8845528455284617,60.56129985228951
25,2.0,2.5,1.0,816,24.63235294117647,-71.49999999999999,-0.08762254901960782,81.99999999999993,0.8754355400696866,70.34313725490196
25,2.0,2.0,1.5,755,40.13245033112583,-71.99999999999496,-0.09536423841058934,81.999999999998,0.89380530973452,59.867549668874176
25,1.5,2.0,1.5,791,34.89254108723136,-71.9999999999954,-0.09102402022755424,82.99999999999805,0.8846153846153914,52.591656131479134
25,1.0,2.5,1.5,838,21.599045346062052,-73.99999999999602,-0.08830548926013845,80.99999999999834,0.8594491927825328,41.8854415274463
25,1.5,2.0,1.0,866,27.48267898383372,-74.00000000000004,-0.08545034642032337,84.00000000000007,0.8654545454545454,63.51039260969977
25,1.5,2.5,1.5,771,27.496757457846954,-77.49999999999544,-0.10051880674448176,90.99999999999554,0.8724279835391013,52.52918287937744
25,1.5,3.0,1.5,751,22.503328894806923,-77.99999999999571,-0.10386151797602625,97.4999999999983,0.8666666666666731,51.93075898801598
25,1.0,1.5,1.0,945,30.158730158730158,-79.50000000000018,-0.08412698412698433,83.50000000000023,0.8431952662721892,53.65079365079365
25,2.0,3.0,1.0,799,20.275344180225282,-80.00000000000004,-0.100125156445557,94.99999999999999,0.8586572438162545,70.83854818523155
25,0.5,3.0,2.0,960,12.1875,-80.99999999999994,-0.08437499999999994,84.99999999999989,0.8125000000000002,22.5
25,1.0,4.0,1.0,870,11.609195402298852,-81.00000000000014,-0.09310344827586223,88.00000000000004,0.8329896907216493,55.74712643678161
25,1.0,4.0,2.5,757,17.040951122853368,-81.49999999999754,-0.10766182298546571,91.99999999999893,0.8635983263598364,31.571994715984147
25,1.5,2.0,2.0,762,40.419947506561684,-81.99999999999997,-0.1076115485564304,95.99999999999994,0.8825214899713468,45.800524934383205
25,0.5,2.0,2.0,989,18.806875631951467,-84.00000000000011,-0.08493427704752286,88.00000000000017,0.8157894736842104,23.053589484327603
25,0.5,2.5,2.0,976,14.856557377049182,-85.49999999999991,-0.08760245901639335,88.49999999999986,0.8091517857142861,22.950819672131146
25,1.5,2.5,1.0,847,21.605667060212514,-85.49999999999999,-0.10094451003541911,97.4999999999999,0.8425414364640886,64.1086186540732
25,1.5,4.0,2.5,667,21.88905547226387,-85.9999999999972,-0.12893553223387885,109.49999999999883,0.8716417910447798,40.17991004497751
25,1.0,2.0,1.0,924,22.4025974025974,-87.0000000000001,-0.09415584415584426,90.00000000000009,0.8263473053892215,54.22077922077923
25,1.0,3.0,2.0,798,19.799498746867165,-87.99999999999991,-0.11027568922305754,94.99999999999983,0.8434163701067618,35.21303258145363
25,1.5,3.0,2.0,718,25.90529247910863,-87.99999999999999,-0.1225626740947075,110.00000000000001,0.8637770897832818,44.986072423398326
25,1.5,1.5,2.0,786,53.9440203562341,-88.0000000000001,-0.11195928753180674,98.00000000000007,0.8784530386740331,46.0559796437659
25,2.0,1.5,2.0,786,53.9440203562341,-88.0000000000001,-0.11195928753180674,98.00000000000007,0.8784530386740331,46.0559796437659
25,1.5,3.0,1.0,834,17.985611510791365,-89.00000000000004,-0.10671462829736215,105.0,0.8348794063079777,64.62829736211032
25,1.0,2.0,2.0,834,30.935251798561154,-89.99999999999997,-0.10791366906474817,93.99999999999997,0.8514851485148516,36.330935251798564
25,0.5,4.0,1.0,996,7.931726907630522,-91.00000000000009,-0.09136546184738964,96.00000000000004,0.7764127764127763,40.86345381526104
25,2.0,2.0,2.0,721,46.74063800277393,-94.0,-0.130374479889043,104.00000000000006,0.8776041666666667,53.25936199722607
25,1.5,2.5,2.0,737,31.343283582089555,-94.49999999999986,-0.1282225237449116,107.49999999999986,0.8593750000000002,45.59023066485753
25,0.5,4.0,2.5,926,10.043196544276457,-95.49999999999808,-0.10313174946004112,100.99999999999808,0.7957219251336931,20.19438444924406
25,2.0,4.0,2.0,637,22.919937205651493,-96.00000000000013,-0.15070643642072235,106.00000000000023,0.8588235294117647,53.37519623233909
25,1.0,1.5,2.0,857,41.1901983663944,-96.50000000000007,-0.11260210035005842,101.00000000000006,0.845846645367412,36.522753792298715
25,0.5,1.5,1.0,1060,20.09433962264151,-98.50000000000009,-0.09292452830188687,102.99999999999997,0.7643540669856459,39.43396226415095
25,0.5,2.0,1.0,1045,15.21531100478469,-99.00000000000016,-0.09473684210526331,102.00000000000009,0.7625899280575538,39.90430622009569
25,0.5,1.5,2.0,1005,24.378109452736318,-100.50000000000004,-0.10000000000000005,103.50000000000009,0.7852564102564102,23.283582089552237
25,2.0,4.0,2.5,606,25.742574257425744,-100.99999999999696,-0.16666666666666166,110.49999999999704,0.8606896551724174,47.85478547854785
25,2.0,3.0,2.0,671,30.25335320417288,-100.99999999999999,-0.15052160953800295,117.00000000000006,0.8577464788732395,52.90611028315947
25,1.0,2.5,2.0,814,23.710073710073708,-101.49999999999984,-0.1246928746928745,106.99999999999983,0.8261986301369868,35.872235872235876
25,0.5,4.0,3.0,908,10.462555066079295,-103.00000000000013,-0.11343612334801777,108.00000000000011,0.7867494824016563,17.731277533039645
25,0.5,2.5,1.0,1034,12.088974854932303,-104.50000000000001,-0.10106382978723405,106.49999999999987,0.7494004796163072,40.32882011605416
25,2.0,2.5,2.0,692,36.70520231213873,-104.99999999999991,-0.15173410404624266,117.99999999999991,0.8581081081081083,53.46820809248555
25,0.5,3.0,1.0,1022,10.078277886497064,-105.00000000000003,-0.10273972602739728,107.99999999999994,0.746376811594203,40.50880626223092
25,1.0,3.0,1.0,898,14.476614699331849,-107.00000000000006,-0.1191536748329622,109.99999999999994,0.7847082494969819,55.345211581291764
25,1.0,2.5,1.0,908,17.180616740088105,-108.00000000000003,-0.11894273127753308,109.99999999999993,0.7831325301204821,54.845814977973575
25,2.0,3.0,2.5,639,34.11580594679186,-108.49999999999675,-0.16979655712049568,132.4999999999987,0.8577049180327906,47.73082942097027
25,1.0,4.0,3.0,739,17.591339648173207,-113.00000000000014,-0.15290933694181344,119.00000000000017,0.8214849921011058,28.55209742895805
25,1.0,3.0,2.5,783,21.455938697318008,-113.49999999999734,-0.14495530012771052,120.49999999999892,0.8161943319838093,31.545338441890163
25,0.5,3.0,2.5,949,12.750263435194942,-114.49999999999798,-0.12065331928345414,117.99999999999794,0.760209424083773,20.12644889357218
25,2.0,2.0,2.5,688,51.74418604651163,-117.99999999999648,-0.1715116279069716,127.49999999999662,0.8578313253012085,48.25581395348838
25,0.5,2.0,2.5,982,19.551934826883908,-118.49999999999808,-0.12067209775967218,122.49999999999814,0.7641791044776148,20.468431771894092
25,1.5,2.0,2.5,735,43.53741496598639,-119.99999999999683,-0.16326530612244466,132.99999999999866,0.8421052631578984,41.36054421768707
25,1.5,4.0,3.0,646,22.755417956656345,-120.00000000000016,-0.18575851393188877,129.00000000000017,0.8305084745762711,36.53250773993808
25,1.5,3.0,2.5,692,28.034682080924856,-120.49999999999703,-0.1741329479768743,143.99999999999878,0.8284697508896833,40.60693641618497
25,0.5,3.0,3.0,931,13.319011815252416,-123.00000000000011,-0.13211600429645554,126.00000000000009,0.7515151515151515,17.722878625134264
25,0.5,2.0,3.0,963,20.35306334371755,-124.00000000000028,-0.12876427829698886,128.00000000000028,0.75968992248062,17.86085150571132
25,1.0,2.0,2.5,818,32.88508557457212,-124.49999999999731,-0.15220048899755173,128.49999999999744,0.8120754716981167,32.396088019559905
25,2.0,2.5,2.5,660,40.75757575757576,-124.99999999999656,-0.18939393939393417,137.49999999999662,0.843260188087778,48.333333333333336
25,0.5,2.5,2.5,965,15.33678756476684,-124.99999999999791,-0.1295336787564745,127.49999999999788,0.7474747474747508,20.51813471502591
25,1.5,1.5,2.5,759,58.23451910408433,-129.49999999999673,-0.17061923583662283,137.4999999999969,0.8365930599369121,41.76548089591568
25,2.0,1.5,2.5,759,58.23451910408433,-129.49999999999673,-0.17061923583662283,137.4999999999969,0.8365930599369121,41.76548089591568
25,0.5,2.5,3.0,944,15.995762711864407,-129.5000000000001,-0.13718220338983064,132.00000000000009,0.7445759368836292,17.902542372881356
25,1.5,2.5,2.5,711,33.61462728551336,-132.4999999999969,-0.1863572433192643,144.99999999999702,0.8184931506849351,41.068917018284104
25,2.0,4.0,3.0,581,27.19449225473322,-133.0000000000002,-0.22891566265060276,142.00000000000017,0.826143790849673,43.88984509466437
25,1.0,3.0,3.0,762,22.440944881889763,-135.00000000000006,-0.17716535433070874,141.00000000000006,0.7916666666666669,28.346456692913385
25,2.0,3.0,3.0,615,36.58536585365854,-135.0000000000001,-0.21951219512195141,150.00000000000009,0.8333333333333334,43.90243902439025
25,1.0,1.5,2.5,841,43.63852556480381,-136.99999999999727,-0.16290130796670305,141.49999999999736,0.800727272727276,32.69916765755054
25,1.0,2.5,2.5,796,25.251256281407038,-137.49999999999727,-0.17273869346733325,142.49999999999736,0.7851562500000034,32.1608040201005
25,0.5,1.5,2.5,998,25.250501002004004,-139.49999999999793,-0.1397795591182344,142.49999999999804,0.7304347826086988,20.741482965931866
25,1.5,3.0,3.0,670,29.701492537313435,-144.00000000000009,-0.2149253731343285,159.00000000000009,0.805668016194332,36.86567164179104
25,0.5,1.5,3.0,978,26.380368098159508,-144.00000000000023,-0.14723926380368121,147.00000000000034,0.7288135593220338,18.098159509202453
25,2.0,2.0,3.0,657,55.55555555555556,-146.00000000000017,-0.2222222222222225,155.00000000000028,0.8333333333333334,44.44444444444444
25,1.5,2.0,3.0,709,46.1212976022567,-147.00000000000014,-0.2073342736248239,156.00000000000014,0.8164794007490637,37.65867418899859
25,1.0,2.0,3.0,794,34.5088161209068,-151.00000000000023,-0.1901763224181363,155.00000000000028,0.7839771101573674,29.345088161209066
25,2.0,2.5,3.0,631,43.74009508716323,-156.0000000000001,-0.24722662440570542,168.00000000000003,0.8156028368794327,44.69096671949287
25,1.0,2.5,3.0,774,26.614987080103358,-160.00000000000009,-0.20671834625323007,165.00000000000014,0.7629629629629631,29.069767441860467
25,1.5,2.5,3.0,686,35.56851311953353,-161.00000000000009,-0.23469387755102053,173.00000000000006,0.7911802853437097,37.46355685131195
25,1.5,1.5,3.0,735,61.7687074829932,-162.0000000000002,-0.2204081632653064,169.50000000000023,0.8078291814946619,38.23129251700681
25,2.0,1.5,3.0,735,61.7687074829932,-162.0000000000002,-0.2204081632653064,169.50000000000023,0.8078291814946619,38.23129251700681
25,1.0,1.5,3.0,818,45.72127139364303,-171.00000000000028,-0.20904645476772651,175.50000000000026,0.7663934426229506,29.82885085574572
